Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée;Départ;Précision
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:01:13+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T22:43:13+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T22:34:11+01:00;Temps réel
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:28:13+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:05:43+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T22:38:42+01:00;Temps réel
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:46:13+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:14:43+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T22:47:43+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:50:43+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:37:13+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T22:52:13+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-04T00:04:13+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:59:43+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T22:56:43+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:06:45+01:00;2021-03-03T23:07:03+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-04T00:13:29+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:10:13+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:24:45+01:00;2021-03-03T23:25:03+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-04T00:18:15+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:19:13+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-04T00:00:45+01:00;2021-03-04T00:01:03+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-04T00:23:01+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:23:43+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T22:45:45+01:00;2021-03-03T22:45:57+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-04T00:27:47+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:32:43+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:35:15+01:00;2021-03-03T23:35:27+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-04T00:41:55+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:41:43+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:39:45+01:00;2021-03-03T23:39:57+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T22:39:45+01:00;2021-03-03T22:40:03+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-03T23:55:13+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:48:45+01:00;2021-03-03T23:48:57+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:11:15+01:00;2021-03-03T23:11:33+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-04T00:08:43+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:53:15+01:00;2021-03-03T23:53:27+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:38:15+01:00;2021-03-03T23:38:33+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-04T00:32:55+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T22:46:54+01:00;2021-03-03T22:47:04+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:42:45+01:00;2021-03-03T23:43:03+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-04T00:37:25+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T22:55:54+01:00;2021-03-03T22:56:04+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:47:15+01:00;2021-03-03T23:47:33+01:00;Applicable
1001;a;0;La Poterie;5001;J.F. Kennedy;48.121295,-1.710943;;2021-03-04T00:46:25+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:00:24+01:00;2021-03-03T23:00:34+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:51:45+01:00;2021-03-03T23:52:03+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T22:30:44+01:00;2021-03-03T22:31:02+01:00;Temps réel
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:04:54+01:00;2021-03-03T23:05:04+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-04T00:05:15+01:00;2021-03-04T00:05:33+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T22:35:13+01:00;2021-03-03T22:35:31+01:00;Temps réel
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:13:54+01:00;2021-03-03T23:14:04+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-04T00:09:45+01:00;2021-03-04T00:10:03+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T22:44:15+01:00;2021-03-03T22:44:33+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:18:24+01:00;2021-03-03T23:18:34+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-04T00:19:17+01:00;2021-03-04T00:19:35+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T22:48:45+01:00;2021-03-03T22:49:03+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:22:54+01:00;2021-03-03T23:23:04+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-04T00:24:03+01:00;2021-03-04T00:24:21+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T22:53:15+01:00;2021-03-03T22:53:33+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:36:24+01:00;2021-03-03T23:36:34+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-04T00:28:49+01:00;2021-03-04T00:29:07+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T22:57:45+01:00;2021-03-03T22:58:03+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:49:54+01:00;2021-03-03T23:50:04+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T22:36:43+01:00;2021-03-03T22:36:55+01:00;Temps réel
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:02:15+01:00;2021-03-03T23:02:33+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-04T00:03:24+01:00;2021-03-04T00:03:34+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T22:50:15+01:00;2021-03-03T22:50:27+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:15:45+01:00;2021-03-03T23:16:03+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-04T00:17:10+01:00;2021-03-04T00:17:20+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T22:54:45+01:00;2021-03-03T22:54:57+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:20:15+01:00;2021-03-03T23:20:33+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T22:34:30+01:00;2021-03-03T22:34:46+01:00;Temps réel
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T22:59:15+01:00;2021-03-03T22:59:27+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:29:15+01:00;2021-03-03T23:29:33+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T22:52:32+01:00;2021-03-03T22:52:48+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:03:45+01:00;2021-03-03T23:03:57+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:33:45+01:00;2021-03-03T23:34:03+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:01:32+01:00;2021-03-03T23:01:48+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:08:15+01:00;2021-03-03T23:08:27+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-03T23:56:15+01:00;2021-03-03T23:56:33+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:06:02+01:00;2021-03-03T23:06:18+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:12:45+01:00;2021-03-03T23:12:57+01:00;Applicable
1001;a;0;La Poterie;5002;Villejean-Université;48.121197,-1.703882;2021-03-04T00:14:31+01:00;2021-03-04T00:14:49+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:10:32+01:00;2021-03-03T23:10:48+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:57:45+01:00;2021-03-03T23:57:57+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T22:32:13+01:00;2021-03-03T22:32:25+01:00;Temps réel
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:51:02+01:00;2021-03-03T23:51:18+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-04T00:06:45+01:00;2021-03-04T00:06:57+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T22:41:15+01:00;2021-03-03T22:41:27+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-04T00:09:02+01:00;2021-03-04T00:09:18+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-04T00:16:01+01:00;2021-03-04T00:16:13+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:17:15+01:00;2021-03-03T23:17:27+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-04T00:13:32+01:00;2021-03-04T00:13:48+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-04T00:25:33+01:00;2021-03-04T00:25:45+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:21:45+01:00;2021-03-03T23:21:57+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-04T00:32:36+01:00;2021-03-04T00:32:52+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-04T00:30:19+01:00;2021-03-04T00:30:31+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:26:15+01:00;2021-03-03T23:26:27+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T22:31:12+01:00;2021-03-03T22:31:32+01:00;Temps réel
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T22:33:22+01:00;2021-03-03T22:33:32+01:00;Temps réel
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:30:45+01:00;2021-03-03T23:30:57+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T22:40:11+01:00;2021-03-03T22:40:31+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T22:37:52+01:00;2021-03-03T22:38:02+01:00;Temps réel
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-03T23:44:15+01:00;2021-03-03T23:44:27+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T22:44:41+01:00;2021-03-03T22:45:01+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T22:42:24+01:00;2021-03-03T22:42:34+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-04T00:02:15+01:00;2021-03-04T00:02:27+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T22:53:41+01:00;2021-03-03T22:54:01+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:40:54+01:00;2021-03-03T23:41:04+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-04T00:11:15+01:00;2021-03-04T00:11:27+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T22:58:11+01:00;2021-03-03T22:58:31+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:54:24+01:00;2021-03-03T23:54:34+01:00;Applicable
1001;a;0;La Poterie;5003;Pontchaillou;48.121535,-1.69335;2021-03-04T00:20:47+01:00;2021-03-04T00:20:59+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:16:11+01:00;2021-03-03T23:16:31+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-04T00:07:54+01:00;2021-03-04T00:08:04+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T22:51:24+01:00;2021-03-03T22:51:34+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:20:41+01:00;2021-03-03T23:21:01+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-04T00:21:56+01:00;2021-03-04T00:22:06+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:09:24+01:00;2021-03-03T23:09:34+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:25:11+01:00;2021-03-03T23:25:31+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-04T00:26:42+01:00;2021-03-04T00:26:52+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:27:24+01:00;2021-03-03T23:27:34+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:29:41+01:00;2021-03-03T23:30:01+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T22:30:03+01:00;2021-03-03T22:30:19+01:00;Temps réel
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:31:54+01:00;2021-03-03T23:32:04+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:47:41+01:00;2021-03-03T23:48:01+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T22:39:02+01:00;2021-03-03T22:39:18+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:45:24+01:00;2021-03-03T23:45:34+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-04T00:01:11+01:00;2021-03-04T00:01:31+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T22:48:02+01:00;2021-03-03T22:48:18+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-03T23:58:54+01:00;2021-03-03T23:59:04+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-04T00:19:27+01:00;2021-03-04T00:19:47+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:15:02+01:00;2021-03-03T23:15:18+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-04T00:12:24+01:00;2021-03-04T00:12:34+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-04T00:28:59+01:00;2021-03-04T00:29:19+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:19:32+01:00;2021-03-03T23:19:48+01:00;Applicable
1001;a;0;La Poterie;5004;Anatole France;48.11805,-1.687529;2021-03-04T00:31:28+01:00;2021-03-04T00:31:38+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T22:41:25+01:00;2021-03-03T22:41:41+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:24:02+01:00;2021-03-03T23:24:18+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T22:43:32+01:00;2021-03-03T22:43:48+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T22:54:55+01:00;2021-03-03T22:55:11+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:33:02+01:00;2021-03-03T23:33:18+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T22:57:02+01:00;2021-03-03T22:57:18+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T22:59:25+01:00;2021-03-03T22:59:41+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:46:32+01:00;2021-03-03T23:46:48+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:28:32+01:00;2021-03-03T23:28:48+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:39:55+01:00;2021-03-03T23:40:11+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:55:32+01:00;2021-03-03T23:55:48+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:37:32+01:00;2021-03-03T23:37:48+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:44:25+01:00;2021-03-03T23:44:41+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-04T00:00:02+01:00;2021-03-04T00:00:18+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-03T23:42:02+01:00;2021-03-03T23:42:18+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:57:55+01:00;2021-03-03T23:58:11+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-04T00:04:32+01:00;2021-03-04T00:04:48+01:00;Applicable
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-04T00:27:50+01:00;2021-03-04T00:28:06+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T22:33:28+01:00;2021-03-03T22:33:44+01:00;Temps réel
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-04T00:18:18+01:00;2021-03-04T00:18:34+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T22:35:39+01:00;2021-03-03T22:35:59+01:00;Temps réel
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T22:37:54+01:00;2021-03-03T22:38:10+01:00;Temps réel
1001;a;0;La Poterie;5005;Sainte-Anne;48.114455,-1.680484;2021-03-04T00:23:04+01:00;2021-03-04T00:23:20+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:38:41+01:00;2021-03-03T23:39:01+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T22:51:26+01:00;2021-03-03T22:51:42+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T22:49:11+01:00;2021-03-03T22:49:31+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-04T00:10:11+01:00;2021-03-04T00:10:31+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:04:56+01:00;2021-03-03T23:05:12+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:02:41+01:00;2021-03-03T23:03:01+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-04T00:24:13+01:00;2021-03-04T00:24:33+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:18:26+01:00;2021-03-03T23:18:42+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:07:11+01:00;2021-03-03T23:07:31+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T22:32:27+01:00;2021-03-03T22:32:43+01:00;Temps réel
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:49:56+01:00;2021-03-03T23:50:12+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:11:41+01:00;2021-03-03T23:12:01+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:12:55+01:00;2021-03-03T23:13:11+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:54:26+01:00;2021-03-03T23:54:42+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:34:11+01:00;2021-03-03T23:34:31+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:30:55+01:00;2021-03-03T23:31:11+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-04T00:16:56+01:00;2021-03-04T00:17:12+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:43:11+01:00;2021-03-03T23:43:31+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:35:25+01:00;2021-03-03T23:35:41+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T22:30:22+01:00;2021-03-03T22:30:32+01:00;Temps réel
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:52:11+01:00;2021-03-03T23:52:31+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:48:55+01:00;2021-03-03T23:49:11+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T22:39:23+01:00;2021-03-03T22:39:33+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-03T23:56:41+01:00;2021-03-03T23:57:01+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:53:25+01:00;2021-03-03T23:53:41+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T22:48:23+01:00;2021-03-03T22:48:33+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-04T00:05:41+01:00;2021-03-04T00:06:01+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-04T00:02:25+01:00;2021-03-04T00:02:41+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T22:57:23+01:00;2021-03-03T22:57:33+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-04T00:14:41+01:00;2021-03-04T00:15:01+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-04T00:20:41+01:00;2021-03-04T00:20:57+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:10:53+01:00;2021-03-03T23:11:03+01:00;Applicable
1001;a;0;La Poterie;5006;République;48.109667,-1.679224;2021-03-04T00:33:45+01:00;2021-03-04T00:34:05+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-04T00:25:27+01:00;2021-03-04T00:25:43+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:33:23+01:00;2021-03-03T23:33:33+01:00;Applicable
