course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268435580;ANTIGRTW;41217;ANTIGONE;1;MOSSON;1;22:41:25;0;703;41101
268435623;ANTIGRTW;41217;ANTIGONE;1;MOSSON;1;22:55:37;0;1555;41101
268435666;ANTIGRTW;41217;ANTIGONE;1;MOSSON;1;23:10:37;0;2455;41101
268436011;BOUTORTW;41233;BOUTONNET;1;MOSSON;1;22:41:37;0;715;41101
268435580;BOUTORTW;41233;BOUTONNET;1;MOSSON;1;22:56:55;0;1633;41101
268435623;BOUTORTW;41233;BOUTONNET;1;MOSSON;1;23:11:13;0;2491;41101
268435536;CHATORTW;41243;CHATEAU D'O;1;MOSSON;1;22:35:13;0;331;41101
268436011;CHATORTW;41243;CHATEAU D'O;1;MOSSON;1;22:50:54;0;1272;41101
268435580;CHATORTW;41243;CHATEAU D'O;1;MOSSON;1;23:05:49;0;2167;41101
268436011;COMEDRTW;41223;COMEDIE;1;MOSSON;1;22:32:53;0;191;41101
268435580;COMEDRTW;41223;COMEDIE;1;MOSSON;1;22:47:48;0;1086;41101
268435623;COMEDRTW;41223;COMEDIE;1;MOSSON;1;23:02:00;0;1938;41101
268436011;CORUMRTW;41225;CORUM T1;1;MOSSON;1;22:35:53;0;371;41101
268435580;CORUMRTW;41225;CORUM T1;1;MOSSON;1;22:50:48;0;1266;41101
268435623;CORUMRTW;41225;CORUM T1;1;MOSSON;1;23:05:00;0;2118;41101
268435580;DUGUESCE;41218;DU GUESCLIN;1;MOSSON;1;22:43:39;0;837;41101
268435623;DUGUESCE;41218;DU GUESCLIN;1;MOSSON;1;22:57:57;0;1695;41101
268435666;DUGUESCE;41218;DU GUESCLIN;1;MOSSON;1;23:12:57;0;2595;41101
268435536;EUROMRTW;41247;EUROMEDECINE;1;MOSSON;1;22:39:13;0;571;41101
268436011;EUROMRTW;41247;EUROMEDECINE;1;MOSSON;1;22:54:54;0;1512;41101
268435580;EUROMRTW;41247;EUROMEDECINE;1;MOSSON;1;23:09:49;0;2407;41101
268436011;GARERTW;41221;GARE ST-ROCH T1;1;MOSSON;1;22:30:53;0;71;41101
268435580;GARERTW;41221;GARE ST-ROCH T1;1;MOSSON;1;22:45:48;0;966;41101
268435623;GARERTW;41221;GARE ST-ROCH T1;1;MOSSON;1;23:00:00;0;1818;41101
268435536;HALLPRTW;41253;HALLES PAILLADE;1;MOSSON;1;22:43:31;0;829;41101
268436011;HALLPRTW;41253;HALLES PAILLADE;1;MOSSON;1;22:58:43;0;1741;41101
268435580;HALLPRTW;41253;HALLES PAILLADE;1;MOSSON;1;23:14:01;0;2659;41101
268435536;HTMASRTW;41249;HAUTS DE MASSANE;1;MOSSON;1;22:40:13;0;631;41101
268436011;HTMASRTW;41249;HAUTS DE MASSANE;1;MOSSON;1;22:55:54;0;1572;41101
268435580;HTMASRTW;41249;HAUTS DE MASSANE;1;MOSSON;1;23:10:49;0;2467;41101
268435536;LAPEYRTW;41239;HOP. LAPEYRONIE;1;MOSSON;1;22:31:52;0;130;41101
268436011;LAPEYRTW;41239;HOP. LAPEYRONIE;1;MOSSON;1;22:47:40;0;1078;41101
268435580;LAPEYRTW;41239;HOP. LAPEYRONIE;1;MOSSON;1;23:02:45;0;1983;41101
268435580;LBLUMRTW;41215;LEON BLUM;1;MOSSON;1;22:39:47;0;605;41101
268435623;LBLUMRTW;41215;LEON BLUM;1;MOSSON;1;22:53:59;0;1457;41101
268435666;LBLUMRTW;41215;LEON BLUM;1;MOSSON;1;23:08:59;0;2357;41101
268436011;BLANCRTW;41227;LOUIS BLANC;1;MOSSON;1;22:36:41;0;419;41101
268435580;BLANCRTW;41227;LOUIS BLANC;1;MOSSON;1;22:51:59;0;1337;41101
268435623;BLANCRTW;41227;LOUIS BLANC;1;MOSSON;1;23:06:17;0;2195;41101
268435536;MALBORTW;41245;MALBOSC;1;MOSSON;1;22:37:13;0;451;41101
268436011;MALBORTW;41245;MALBOSC;1;MOSSON;1;22:52:54;0;1392;41101
268435580;MALBORTW;41245;MALBOSC;1;MOSSON;1;23:07:49;0;2287;41101
268435580;MILLERTW;41203;MILLENAIRE;1;MOSSON;1;22:30:05;0;23;41101
268435623;MILLERTW;41203;MILLENAIRE;1;MOSSON;1;22:44:23;0;881;41101
268435666;MILLERTW;41203;MILLENAIRE;1;MOSSON;1;22:59:23;0;1781;41101
268435580;MONDIRTW;41205;MONDIAL 98;1;MOSSON;1;22:32:17;0;155;41101
268435623;MONDIRTW;41205;MONDIAL 98;1;MOSSON;1;22:45:49;0;967;41101
268435666;MONDIRTW;41205;MONDIAL 98;1;MOSSON;1;23:00:49;0;1867;41101
268435580;MOULARTW;41209;MOULARES;1;MOSSON;1;22:35:17;0;335;41101
268435623;MOULARTW;41209;MOULARES;1;MOSSON;1;22:48:49;0;1147;41101
268435666;MOULARTW;41209;MOULARES;1;MOSSON;1;23:03:49;0;2047;41101
268435536;OCCITRTW;41241;OCCITANIE;1;MOSSON;1;22:33:13;0;211;41101
268436011;OCCITRTW;41241;OCCITANIE;1;MOSSON;1;22:48:54;0;1152;41101
268435580;OCCITRTW;41241;OCCITANIE;1;MOSSON;1;23:03:49;0;2047;41101
268435623;ODYSSETW;41201;ODYSSEUM;1;MOSSON;1;22:41:00;0;678;41101
268435666;ODYSSETW;41201;ODYSSEUM;1;MOSSON;1;22:56:00;0;1578;41101
268435496;ODYSSETW;41201;ODYSSEUM;1;MOSSON;1;23:11:00;0;2478;41101
268436011;PHILIRTW;41231;PHILIPPIDES;1;MOSSON;1;22:40:42;0;660;41101
268435580;PHILIRTW;41231;PHILIPPIDES;1;MOSSON;1;22:56:17;0;1595;41101
268435623;PHILIRTW;41231;PHILIPPIDES;1;MOSSON;1;23:09:49;0;2407;41101
268435580;EUROPRTW;41213;PL. DE L'EUROPE;1;MOSSON;1;22:37:47;0;485;41101
268435623;EUROPRTW;41213;PL. DE L'EUROPE;1;MOSSON;1;22:51:59;0;1337;41101
268435666;EUROPRTW;41213;PL. DE L'EUROPE;1;MOSSON;1;23:06:59;0;2237;41101
268436011;ALBE1RTW;41229;PLACE ALBERT 1ER;1;MOSSON;1;22:38:53;0;551;41101
268435580;ALBE1RTW;41229;PLACE ALBERT 1ER;1;MOSSON;1;22:53:48;0;1446;41101
268435623;ALBE1RTW;41229;PLACE ALBERT 1ER;1;MOSSON;1;23:08:00;0;2298;41101
268435623;PFRANCEE;41261;PLACE DE FRANCE;1;MOSSON;1;22:42:59;0;797;41101
268435666;PFRANCEE;41261;PLACE DE FRANCE;1;MOSSON;1;22:57:59;0;1697;41101
268435496;PFRANCEE;41261;PLACE DE FRANCE;1;MOSSON;1;23:12:59;0;2597;41101
268435580;PMARIRTW;41207;PORT MARIANNE;1;MOSSON;1;22:32:47;0;185;41101
268435623;PMARIRTW;41207;PORT MARIANNE;1;MOSSON;1;22:46:59;0;1037;41101
268435666;PMARIRTW;41207;PORT MARIANNE;1;MOSSON;1;23:01:59;0;1937;41101
268435580;RILEZRTW;41211;RIVES DU LEZ T1;1;MOSSON;1;22:36:47;0;425;41101
268435623;RILEZRTW;41211;RIVES DU LEZ T1;1;MOSSON;1;22:50:59;0;1277;41101
268435666;RILEZRTW;41211;RIVES DU LEZ T1;1;MOSSON;1;23:05:59;0;2177;41101
268436011;STELORTW;41235;SAINT-ELOI;1;MOSSON;1;22:43:53;0;851;41101
268435580;STELORTW;41235;SAINT-ELOI;1;MOSSON;1;22:58:48;0;1746;41101
268435623;STELORTW;41235;SAINT-ELOI;1;MOSSON;1;23:13:00;0;2598;41101
268435536;STPAURTW;41251;SAINT-PAUL;1;MOSSON;1;22:42:13;0;751;41101
268436011;STPAURTW;41251;SAINT-PAUL;1;MOSSON;1;22:57:54;0;1692;41101
268435580;STPAURTW;41251;SAINT-PAUL;1;MOSSON;1;23:12:49;0;2587;41101
268435848;STMOSSOS;41263;STADE MOSSON;1;MOSSON;1;22:32:04;0;142;41101
268435536;STMOSSOS;41263;STADE MOSSON;1;MOSSON;1;22:45:13;0;931;41101
268436011;STMOSSOS;41263;STADE MOSSON;1;MOSSON;1;23:00:54;0;1872;41101
268436011;SCIENRTW;41237;UNIVERSITES;1;MOSSON;1;22:45:15;0;933;41101
268435580;SCIENRTW;41237;UNIVERSITES;1;MOSSON;1;23:00:10;0;1828;41101
268435623;SCIENRTW;41237;UNIVERSITES;1;MOSSON;1;23:14:22;0;2680;41101
268435663;ANTIGATW;41139;ANTIGONE;1;ODYSSEUM;0;22:31:45;0;123;41155
268435493;ANTIGATW;41139;ANTIGONE;1;ODYSSEUM;0;22:49:40;0;1198;41155
268435746;ANTIGATW;41139;ANTIGONE;1;ODYSSEUM;0;23:03:02;0;2000;41155
268435493;BOUTOATW;41123;BOUTONNET;1;ODYSSEUM;0;22:34:09;0;267;41155
268435746;BOUTOATW;41123;BOUTONNET;1;ODYSSEUM;0;22:47:11;0;1049;41155
268435849;BOUTOATW;41123;BOUTONNET;1;ODYSSEUM;0;23:02:47;0;1985;41155
268435746;CHATOATW;41113;CHATEAU D'O;1;ODYSSEUM;0;22:38:10;0;508;41155
268435849;CHATOATW;41113;CHATEAU D'O;1;ODYSSEUM;0;22:54:00;0;1458;41155
268435537;CHATOATW;41113;CHATEAU D'O;1;ODYSSEUM;0;23:09:00;0;2358;41155
268435493;COMEDATW;41133;COMEDIE;1;ODYSSEUM;0;22:44:02;0;860;41155
268435746;COMEDATW;41133;COMEDIE;1;ODYSSEUM;0;22:57:10;0;1648;41155
268435849;COMEDATW;41133;COMEDIE;1;ODYSSEUM;0;23:13:00;0;2598;41155
268435493;CORUMATW;41131;CORUM T1;1;ODYSSEUM;0;22:41:02;0;680;41155
268435746;CORUMATW;41131;CORUM T1;1;ODYSSEUM;0;22:54:10;0;1468;41155
268435849;CORUMATW;41131;CORUM T1;1;ODYSSEUM;0;23:10:00;0;2418;41155
268435663;DUGUESCS;41138;DU GUESCLIN;1;ODYSSEUM;0;22:30:23;0;41;41155
268435493;DUGUESCS;41138;DU GUESCLIN;1;ODYSSEUM;0;22:48:02;0;1100;41155
268435746;DUGUESCS;41138;DU GUESCLIN;1;ODYSSEUM;0;23:01:06;0;1884;41155
268435746;EUROMATW;41109;EUROMEDECINE;1;ODYSSEUM;0;22:34:10;0;268;41155
268435849;EUROMATW;41109;EUROMEDECINE;1;ODYSSEUM;0;22:50:00;0;1218;41155
268435537;EUROMATW;41109;EUROMEDECINE;1;ODYSSEUM;0;23:05:00;0;2118;41155
268435493;GARETW;41135;GARE ST-ROCH T1;1;ODYSSEUM;0;22:46:02;0;980;41155
268435746;GARETW;41135;GARE ST-ROCH T1;1;ODYSSEUM;0;22:59:10;0;1768;41155
268435849;GARETW;41135;GARE ST-ROCH T1;1;ODYSSEUM;0;23:15:00;0;2718;41155
268435849;HALLPATW;41103;HALLES PAILLADE;1;ODYSSEUM;0;22:45:15;0;933;41155
268435537;HALLPATW;41103;HALLES PAILLADE;1;ODYSSEUM;0;23:00:15;0;1833;41155
268436012;HALLPATW;41103;HALLES PAILLADE;1;ODYSSEUM;0;23:15:15;0;2733;41155
268435746;HTMASATW;41107;HAUTS DE MASSANE;1;ODYSSEUM;0;22:33:10;0;208;41155
268435849;HTMASATW;41107;HAUTS DE MASSANE;1;ODYSSEUM;0;22:49:00;0;1158;41155
268435537;HTMASATW;41107;HAUTS DE MASSANE;1;ODYSSEUM;0;23:04:00;0;2058;41155
268435746;LAPEYATW;41117;HOP. LAPEYRONIE;1;ODYSSEUM;0;22:41:24;0;702;41155
268435849;LAPEYATW;41117;HOP. LAPEYRONIE;1;ODYSSEUM;0;22:57:14;0;1652;41155
268435537;LAPEYATW;41117;HOP. LAPEYRONIE;1;ODYSSEUM;0;23:12:14;0;2552;41155
268435663;LBLUMATW;41141;LEON BLUM;1;ODYSSEUM;0;22:33:45;0;243;41155
268435493;LBLUMATW;41141;LEON BLUM;1;ODYSSEUM;0;22:51:02;0;1280;41155
268435746;LBLUMATW;41141;LEON BLUM;1;ODYSSEUM;0;23:04:10;0;2068;41155
268435493;BLANCATW;41129;LOUIS BLANC;1;ODYSSEUM;0;22:39:19;0;577;41155
268435746;BLANCATW;41129;LOUIS BLANC;1;ODYSSEUM;0;22:52:27;0;1365;41155
268435849;BLANCATW;41129;LOUIS BLANC;1;ODYSSEUM;0;23:08:17;0;2315;41155
268435746;MALBOATW;41111;MALBOSC;1;ODYSSEUM;0;22:36:10;0;388;41155
268435849;MALBOATW;41111;MALBOSC;1;ODYSSEUM;0;22:52:00;0;1338;41155
268435537;MALBOATW;41111;MALBOSC;1;ODYSSEUM;0;23:07:00;0;2238;41155
268435620;MILLEATW;41153;MILLENAIRE;1;ODYSSEUM;0;22:32:19;0;157;41155
268435663;MILLEATW;41153;MILLENAIRE;1;ODYSSEUM;0;22:42:40;0;778;41155
268435493;MILLEATW;41153;MILLENAIRE;1;ODYSSEUM;0;23:00:35;0;1853;41155
268435620;MONDIATW;41151;MONDIAL 98;1;ODYSSEUM;0;22:31:07;0;85;41155
268435663;MONDIATW;41151;MONDIAL 98;1;ODYSSEUM;0;22:41:37;0;715;41155
268435493;MONDIATW;41151;MONDIAL 98;1;ODYSSEUM;0;22:59:29;0;1787;41155
268435849;MOSSOATW;41101;MOSSON T1;1;ODYSSEUM;0;22:41:00;0;678;41155
268435537;MOSSOATW;41101;MOSSON T1;1;ODYSSEUM;0;22:56:00;0;1578;41155
268436012;MOSSOATW;41101;MOSSON T1;1;ODYSSEUM;0;23:11:00;0;2478;41155
268435663;MOULAATW;41147;MOULARES;1;ODYSSEUM;0;22:38:53;0;551;41155
268435493;MOULAATW;41147;MOULARES;1;ODYSSEUM;0;22:56:47;0;1625;41155
268435746;MOULAATW;41147;MOULARES;1;ODYSSEUM;0;23:09:58;0;2416;41155
268435746;OCCITATW;41115;OCCITANIE;1;ODYSSEUM;0;22:40:10;0;628;41155
268435849;OCCITATW;41115;OCCITANIE;1;ODYSSEUM;0;22:56:00;0;1578;41155
268435537;OCCITATW;41115;OCCITANIE;1;ODYSSEUM;0;23:11:00;0;2478;41155
268435493;PHILIATW;41125;PHILIPPIDES;1;ODYSSEUM;0;22:35:13;0;331;41155
268435746;PHILIATW;41125;PHILIPPIDES;1;ODYSSEUM;0;22:48:21;0;1119;41155
268435849;PHILIATW;41125;PHILIPPIDES;1;ODYSSEUM;0;23:04:11;0;2069;41155
268435663;EUROPATW;41143;PL. DE L'EUROPE;1;ODYSSEUM;0;22:35:45;0;363;41155
268435493;EUROPATW;41143;PL. DE L'EUROPE;1;ODYSSEUM;0;22:53:02;0;1400;41155
268435746;EUROPATW;41143;PL. DE L'EUROPE;1;ODYSSEUM;0;23:06:10;0;2188;41155
268435493;ALBE1ATW;41127;PLACE ALBERT 1ER;1;ODYSSEUM;0;22:37:02;0;440;41155
268435746;ALBE1ATW;41127;PLACE ALBERT 1ER;1;ODYSSEUM;0;22:50:10;0;1228;41155
268435849;ALBE1ATW;41127;PLACE ALBERT 1ER;1;ODYSSEUM;0;23:06:00;0;2178;41155
268435620;PFRANCES;41161;PLACE DE FRANCE;1;ODYSSEUM;0;22:33:46;0;244;41155
268435663;PFRANCES;41161;PLACE DE FRANCE;1;ODYSSEUM;0;22:44:45;0;903;41155
268435493;PFRANCES;41161;PLACE DE FRANCE;1;ODYSSEUM;0;23:02:02;0;1940;41155
268435620;PMARIATW;41149;PORT MARIANNE;1;ODYSSEUM;0;22:29:46;0;4;41155
268435663;PMARIATW;41149;PORT MARIANNE;1;ODYSSEUM;0;22:40:45;0;663;41155
268435493;PMARIATW;41149;PORT MARIANNE;1;ODYSSEUM;0;22:58:02;0;1700;41155
268435663;RILEZATW;41145;RIVES DU LEZ T1;1;ODYSSEUM;0;22:37:45;0;483;41155
268435493;RILEZATW;41145;RIVES DU LEZ T1;1;ODYSSEUM;0;22:55:02;0;1520;41155
268435746;RILEZATW;41145;RIVES DU LEZ T1;1;ODYSSEUM;0;23:08:10;0;2308;41155
268435493;STELOATW;41121;SAINT-ELOI;1;ODYSSEUM;0;22:32:02;0;140;41155
268435746;STELOATW;41121;SAINT-ELOI;1;ODYSSEUM;0;22:45:10;0;928;41155
268435849;STELOATW;41121;SAINT-ELOI;1;ODYSSEUM;0;23:01:00;0;1878;41155
268435746;STPAUATW;41105;SAINT-PAUL;1;ODYSSEUM;0;22:31:10;0;88;41155
268435849;STPAUATW;41105;SAINT-PAUL;1;ODYSSEUM;0;22:47:00;0;1038;41155
268435537;STPAUATW;41105;SAINT-PAUL;1;ODYSSEUM;0;23:02:00;0;1938;41155
268435849;STMOSSOE;41163;STADE MOSSON;1;ODYSSEUM;0;22:43:00;0;798;41155
268435537;STMOSSOE;41163;STADE MOSSON;1;ODYSSEUM;0;22:58:00;0;1698;41155
268436012;STMOSSOE;41163;STADE MOSSON;1;ODYSSEUM;0;23:13:00;0;2598;41155
268435493;SCIENATW;41119;UNIVERSITES;1;ODYSSEUM;0;22:30:37;0;55;41155
268435746;SCIENATW;41119;UNIVERSITES;1;ODYSSEUM;0;22:44:04;0;862;41155
268435849;SCIENATW;41119;UNIVERSITES;1;ODYSSEUM;0;22:59:40;0;1798;41155
268438496;BAGATELS;4244;BAGATELLE;11;PAUL FAJON;1;22:46:18;0;996;4246
268438496;CHASSEUR;4230;CHASSEURS;11;PAUL FAJON;1;22:41:15;0;693;4246
268438496;CHDUS;4102;CHENG-DU;11;PAUL FAJON;1;22:47:24;0;1062;4246
268438496;CGELYR;4229;CITE GELY;11;PAUL FAJON;1;22:40:19;0;637;4246
268438496;CVALETTR;4232;CITE VALETTE;11;PAUL FAJON;1;22:43:02;0;800;4246
268438496;MPAGNOLS;4242;COLLEGE PAGNOL;11;PAUL FAJON;1;22:45:19;0;937;4246
268438496;CRAPONNS;15105;CRAPONNE;11;PAUL FAJON;1;22:37:08;0;446;4246
268438496;FIGUEROL;4227;FIGUEROLLES;11;PAUL FAJON;1;22:38:24;0;522;4246
268438496;GAMBETTS;1104;GAMBETTA;11;PAUL FAJON;1;22:35:19;0;337;4246
268438496;GARE11;11230;GARE SAINT-ROCH;11;PAUL FAJON;1;22:30:20;0;38;4246
268438496;ROSESR;4231;LES ROSES;11;PAUL FAJON;1;22:42:23;0;761;4246
268438496;OBSERVSN;2133;OBSERVATOIRE;11;PAUL FAJON;1;22:33:19;0;217;4246
268438496;PALISSAS;11224;PALISSADE;11;PAUL FAJON;1;22:36:15;0;393;4246
268438496;PASLOU6A;6101;PAS DU LOUP;11;PAUL FAJON;1;22:44:15;0;873;4246
268438496;ROUGETS;4103;ROUGET DE LISLE;11;PAUL FAJON;1;22:49:09;0;1167;4246
268438850;CNEARC;5280;AGROPOLIS;13;NAVETTE A;0;22:46:00;0;978;13230
268438852;CNEARC;5280;AGROPOLIS;13;NAVETTE A;0;23:16:00;0;2778;13230
268438854;CNEARC;5280;AGROPOLIS;13;NAVETTE A;0;23:46:00;0;4578;13230
268438850;CHIMIEA;13226;ECOLE DE CHIMIE;13;NAVETTE A;0;22:50:42;0;1260;13230
268438852;CHIMIEA;13226;ECOLE DE CHIMIE;13;NAVETTE A;0;23:20:42;0;3060;13230
268438854;CHIMIEA;13226;ECOLE DE CHIMIE;13;NAVETTE A;0;23:50:42;0;4860;13230
268438850;BATAILLE;13229;EUGENE BATAILLON;13;NAVETTE A;0;22:54:43;0;1501;13230
268438852;BATAILLE;13229;EUGENE BATAILLON;13;NAVETTE A;0;23:24:43;0;3301;13230
268438854;BATAILLE;13229;EUGENE BATAILLON;13;NAVETTE A;0;23:54:43;0;5101;13230
268438850;GASCOGNE;13228;GASCOGNE;13;NAVETTE A;0;22:52:59;0;1397;13230
268438852;GASCOGNE;13228;GASCOGNE;13;NAVETTE A;0;23:22:59;0;3197;13230
268438854;GASCOGNE;13228;GASCOGNE;13;NAVETTE A;0;23:52:59;0;4997;13230
268438850;LAVALETE;5284;LAVALETTE;13;NAVETTE A;0;22:49:12;0;1170;13230
268438852;LAVALETE;5284;LAVALETTE;13;NAVETTE A;0;23:19:12;0;2970;13230
268438854;LAVALETE;5284;LAVALETTE;13;NAVETTE A;0;23:49:12;0;4770;13230
268438850;PARGUELA;13227;PAUL PARGUEL;13;NAVETTE A;0;22:52:23;0;1361;13230
268438852;PARGUELA;13227;PAUL PARGUEL;13;NAVETTE A;0;23:22:23;0;3161;13230
268438854;PARGUELA;13227;PAUL PARGUEL;13;NAVETTE A;0;23:52:23;0;4961;13230
268438850;VERTBOIA;13225;VERT-BOIS;13;NAVETTE A;0;22:49:59;0;1217;13230
268438852;VERTBOIA;13225;VERT-BOIS;13;NAVETTE A;0;23:19:59;0;3017;13230
268438854;VERTBOIA;13225;VERT-BOIS;13;NAVETTE A;0;23:49:59;0;4817;13230
268438850;ZOOE;5283;ZOO;13;NAVETTE A;0;22:48:04;0;1102;13230
268438852;ZOOE;5283;ZOO;13;NAVETTE A;0;23:18:04;0;2902;13230
268438854;ZOOE;5283;ZOO;13;NAVETTE A;0;23:48:04;0;4702;13230
268438849;VALMONTS;13203;CAMPUS AGROPOLIS;13;NAVETTE AGROPOLIS;1;22:38:59;0;557;5165
268438851;VALMONTS;13203;CAMPUS AGROPOLIS;13;NAVETTE AGROPOLIS;1;23:08:59;0;2357;5165
268438853;VALMONTS;13203;CAMPUS AGROPOLIS;13;NAVETTE AGROPOLIS;1;23:38:59;0;4157;5165
268438849;CHIMIEB;13119;ECOLE DE CHIMIE;13;NAVETTE AGROPOLIS;1;22:35:09;0;327;5165
268438851;CHIMIEB;13119;ECOLE DE CHIMIE;13;NAVETTE AGROPOLIS;1;23:05:09;0;2127;5165
268438853;CHIMIEB;13119;ECOLE DE CHIMIE;13;NAVETTE AGROPOLIS;1;23:35:09;0;3927;5165
268438849;BATAILLB;13116;EUGENE BATAILLON;13;NAVETTE AGROPOLIS;1;22:32:27;0;165;5165
268438851;BATAILLB;13116;EUGENE BATAILLON;13;NAVETTE AGROPOLIS;1;23:02:27;0;1965;5165
268438853;BATAILLB;13116;EUGENE BATAILLON;13;NAVETTE AGROPOLIS;1;23:32:27;0;3765;5165
268438849;GASCOGNB;13117;GASCOGNE;13;NAVETTE AGROPOLIS;1;22:33:00;0;198;5165
268438851;GASCOGNB;13117;GASCOGNE;13;NAVETTE AGROPOLIS;1;23:03:00;0;1998;5165
268438853;GASCOGNB;13117;GASCOGNE;13;NAVETTE AGROPOLIS;1;23:33:00;0;3798;5165
268438849;LAVALETS;5161;LAVALETTE;13;NAVETTE AGROPOLIS;1;22:36:36;0;414;5165
268438851;LAVALETS;5161;LAVALETTE;13;NAVETTE AGROPOLIS;1;23:06:36;0;2214;5165
268438853;LAVALETS;5161;LAVALETTE;13;NAVETTE AGROPOLIS;1;23:36:36;0;4014;5165
268438849;PARGUELB;13118;PAUL PARGUEL;13;NAVETTE AGROPOLIS;1;22:33:42;0;240;5165
268438851;PARGUELB;13118;PAUL PARGUEL;13;NAVETTE AGROPOLIS;1;23:03:42;0;2040;5165
268438853;PARGUELB;13118;PAUL PARGUEL;13;NAVETTE AGROPOLIS;1;23:33:42;0;3840;5165
268438849;UNIVERSB;13115;UNIVERSITES;13;NAVETTE AGROPOLIS;1;22:32:00;0;138;5165
268438851;UNIVERSB;13115;UNIVERSITES;13;NAVETTE AGROPOLIS;1;23:02:00;0;1938;5165
268438853;UNIVERSB;13115;UNIVERSITES;13;NAVETTE AGROPOLIS;1;23:32:00;0;3738;5165
268438849;VERTBOIS;5125;VERT-BOIS;13;NAVETTE AGROPOLIS;1;22:35:59;0;377;5165
268438851;VERTBOIS;5125;VERT-BOIS;13;NAVETTE AGROPOLIS;1;23:05:59;0;2177;5165
268438853;VERTBOIS;5125;VERT-BOIS;13;NAVETTE AGROPOLIS;1;23:35:59;0;3977;5165
268438849;ZOOS;5162;ZOO;13;NAVETTE AGROPOLIS;1;22:37:36;0;474;5165
268438851;ZOOS;5162;ZOO;13;NAVETTE AGROPOLIS;1;23:07:36;0;2274;5165
268438853;ZOOS;5162;ZOO;13;NAVETTE AGROPOLIS;1;23:37:36;0;4074;5165
268439178;BUGARELA;10156;BUGAREL;15;SABINES;0;22:30:32;0;50;10152
268439178;GRANDME;6105;LE GRAND M;15;SABINES;0;22:32:39;0;177;10152
268439178;BAGNEREA;10155;MAS DE BAGNERES;15;SABINES;0;22:33:44;0;242;10152
268439178;DUMANOIA;10157;YVES DU MANOIR;15;SABINES;0;22:31:17;0;95;10152
268439345;MALRAUXR;9202;ANDRE MALRAUX;16;PORT MARIANNE;0;22:34:00;0;258;16401
268439345;APOLLOD;9145;APOLLO;16;PORT MARIANNE;0;22:32:00;0;138;16401
268439345;CDG16D;16301;CH. DE GAULLE;16;PORT MARIANNE;0;22:30:00;0;18;16401
268439345;COLSVERR;9205;COLVERTS;16;PORT MARIANNE;0;22:36:05;0;383;16401
268439345;MDURANDR;9203;MARIE DURAND;16;PORT MARIANNE;0;22:34:37;0;295;16401
268439345;MASROCHE;16303;MAS DE ROCHET;16;PORT MARIANNE;0;22:31:05;0;83;16401
268439345;PAINLEVR;9206;PAUL PAINLEVE;16;PORT MARIANNE;0;22:37:01;0;439;16401
268439345;LAROQUER;10259;PIERRE LAROQUE;16;PORT MARIANNE;0;22:32:53;0;191;16401
268439345;PIOCHPEA;8122;PIOCH PELAT;16;PORT MARIANNE;0;22:30:37;0;55;16401
268439345;P_EUR16A;16309;PL. DE L'EUROPE;16;PORT MARIANNE;0;22:39:01;0;559;16401
268439345;PTJUVENA;16136;PONT JUVENAL;16;PORT MARIANNE;0;22:38:13;0;511;16401
268439345;STJEANR;9204;SAINT-JEAN;16;PORT MARIANNE;0;22:35:31;0;349;16401
268439345;STMICHEE;9208;SAINT-MICHEL;16;PORT MARIANNE;0;22:41:29;0;707;16401
268439345;POMPIG9R;9129;SEMARD;16;PORT MARIANNE;0;22:33:30;0;228;16401
268439507;CARRIERS;1143;CARRIERA;19;COUBERTIN;1;22:49:20;0;1178;1135
268439509;CARRIERS;1143;CARRIERA;19;COUBERTIN;1;23:11:18;0;2496;1135
268439507;COMTENIS;1133;COMTE DE NICE;19;COUBERTIN;1;22:52:17;0;1355;1135
268439509;COMTENIS;1133;COMTE DE NICE;19;COUBERTIN;1;23:14:15;0;2673;1135
268439507;COMTETOS;1127;COMTE TOULOUSE;19;COUBERTIN;1;22:48:13;0;1111;1135
268439509;COMTETOS;1127;COMTE TOULOUSE;19;COUBERTIN;1;23:10:11;0;2429;1135
268439507;CORSES;1132;CORSE;19;COUBERTIN;1;22:52:28;0;1366;1135
268439509;CORSES;1132;CORSE;19;COUBERTIN;1;23:14:26;0;2684;1135
268439507;GEMEAUXS;1124;GEMEAUX;19;COUBERTIN;1;22:46:18;0;996;1135
268439509;GEMEAUXS;1124;GEMEAUX;19;COUBERTIN;1;23:08:16;0;2314;1135
268439507;HALLESPS;1137;HALLES PAILLADE;19;COUBERTIN;1;22:43:10;0;808;1135
268439509;HALLESPS;1137;HALLES PAILLADE;19;COUBERTIN;1;23:05:08;0;2126;1135
268439507;HTMASSAS;1125;HAUTS DE MASSANE;19;COUBERTIN;1;22:47:18;0;1056;1135
268439509;HTMASSAS;1125;HAUTS DE MASSANE;19;COUBERTIN;1;23:09:16;0;2374;1135
268439507;HDEPARTE;7132;HOT. DEPARTEMENT;19;COUBERTIN;1;22:39:18;0;576;1135
268439509;HDEPARTE;7132;HOT. DEPARTEMENT;19;COUBERTIN;1;23:01:16;0;1894;1135
268439507;PREVERTS;1131;JACQUES PREVERT;19;COUBERTIN;1;22:51:26;0;1304;1135
268439509;PREVERTS;1131;JACQUES PREVERT;19;COUBERTIN;1;23:13:24;0;2622;1135
